variant,strategy,scaling,eom,return,cumulative_wealth,drawdown,rolling_sharpe_12m,rolling_return_12m
per_feature,long_short,scaled,2023-06-30,0.009056,1.968824,0.0,3.7413,21.6143
per_feature,long_short,scaled,2023-07-31,-0.002402,1.964094,-0.002402,3.5307,21.0452
per_feature,long_short,scaled,2023-08-31,0.01121,1.986111,0.0,3.6763,16.9318
per_feature,long_short,scaled,2023-09-30,0.061014,2.107293,0.0,3.2423,21.3493
per_feature,long_short,scaled,2023-10-31,-0.007441,2.091613,-0.007441,3.021,20.6388
per_feature,long_short,scaled,2023-11-30,0.015335,2.123689,0.0,2.8965,19.6115
per_feature,long_short,scaled,2023-12-31,0.051459,2.232972,0.0,3.5484,25.3354
per_feature,long_short,scaled,2024-01-31,-0.042364,2.138375,-0.042364,2.0465,19.5802
per_feature,long_short,scaled,2024-02-29,0.005738,2.150644,-0.036869,1.7507,16.243
per_feature,long_short,scaled,2024-03-31,0.083383,2.329971,0.0,1.9433,22.5954
per_feature,long_short,scaled,2024-04-30,0.028197,2.395669,0.0,2.0837,24.2428
per_feature,long_short,scaled,2024-05-31,0.042574,2.497664,0.0,2.1634,25.576
per_feature,long_short,scaled,2024-06-30,-0.005349,2.484303,-0.005349,1.9996,24.1355
per_feature,long_short,scaled,2024-07-31,0.019289,2.532224,0.0,2.2252,26.3047
per_feature,long_short,scaled,2024-08-31,-0.013962,2.496869,-0.013962,1.9297,23.7875
per_feature,long_short,scaled,2024-09-30,-0.000614,2.495335,-0.014568,1.5194,17.6246
per_feature,long_short,scaled,2024-10-31,0.002556,2.501712,-0.01205,1.6289,18.6242
per_feature,long_short,scaled,2024-11-30,0.056017,2.64185,0.0,1.8709,22.6924
per_feature,long_short,scaled,2024-12-31,-0.011882,2.610458,-0.011882,1.3715,16.3582
per_feature,long_short,scaled,2025-01-31,0.031375,2.692362,0.0,2.2993,23.7321
per_feature,long_short,scaled,2025-02-28,0.058312,2.849358,0.0,2.6679,28.9895
per_feature,long_short,scaled,2025-03-31,-0.0561,2.689508,-0.0561,1.3072,15.0412
per_feature,long_short,scaled,2025-04-30,-0.017008,2.643765,-0.072154,0.8976,10.5207
per_feature,long_short,scaled,2025-05-31,0.011245,2.673493,-0.061721,0.6632,7.3877
per_feature,long_short,scaled,2025-06-30,0.01644,2.717446,-0.046295,0.8613,9.5666
per_feature,long_short,scaled,2025-07-31,0.02844,2.794729,-0.019173,0.9321,10.4816
per_feature,long_short,scaled,2025-08-31,-7.5e-05,2.794519,-0.019246,1.0768,11.8703
per_feature,long_short,scaled,2025-09-30,-0.027967,2.716363,-0.046675,0.7855,9.135
per_feature,long_short,scaled,2025-10-31,0.025535,2.785726,-0.022332,0.9732,11.433
per_feature,long_short,scaled,2025-11-30,0.014472,2.826041,-0.008183,0.6843,7.2785
per_feature,long_short,scaled,2025-12-31,0.014557,2.86718,0.0,0.9471,9.9225
per_feature,country_composite_long_only,unscaled,2021-01-31,0.055351,1.055351,0.0,,
per_feature,country_composite_long_only,unscaled,2021-02-28,0.066492,1.125523,0.0,,
per_feature,country_composite_long_only,unscaled,2021-03-31,0.055798,1.188325,0.0,,
per_feature,country_composite_long_only,unscaled,2021-04-30,0.059973,1.259592,0.0,,
per_feature,country_composite_long_only,unscaled,2021-05-31,0.036981,1.306173,0.0,,
per_feature,country_composite_long_only,unscaled,2021-06-30,0.030921,1.346561,0.0,,
per_feature,country_composite_long_only,unscaled,2021-07-31,0.052005,1.41659,0.0,,
per_feature,country_composite_long_only,unscaled,2021-08-31,0.039807,1.47298,0.0,,
per_feature,country_composite_long_only,unscaled,2021-09-30,0.002253,1.476299,0.0,,
per_feature,country_composite_long_only,unscaled,2021-10-31,0.002239,1.479604,0.0,,
per_feature,country_composite_long_only,unscaled,2021-11-30,0.067013,1.578756,0.0,,
per_feature,country_composite_long_only,unscaled,2021-12-31,-0.013678,1.557163,-0.013678,4.803,45.5155
per_feature,country_composite_long_only,unscaled,2022-01-31,0.030287,1.604325,0.0,4.6228,43.0092
per_feature,country_composite_long_only,unscaled,2022-02-28,0.045267,1.676948,0.0,4.6634,40.8866
per_feature,country_composite_long_only,unscaled,2022-03-31,-0.040694,1.608706,-0.040694,2.8025,31.2375
per_feature,country_composite_long_only,unscaled,2022-04-30,0.008214,1.62192,-0.032814,2.455,26.0616
per_feature,country_composite_long_only,unscaled,2022-05-31,-0.031496,1.570836,-0.063277,1.6428,19.2139
per_feature,country_composite_long_only,unscaled,2022-06-30,0.027885,1.614639,-0.037156,1.6222,18.9103
per_feature,country_composite_long_only,unscaled,2022-07-31,0.022845,1.651526,-0.01516,1.452,15.9942
per_feature,country_composite_long_only,unscaled,2022-08-31,-0.051959,1.565713,-0.066331,0.552,6.8176
per_feature,country_composite_long_only,unscaled,2022-09-30,-0.005149,1.557651,-0.071139,0.4903,6.0774
per_feature,country_composite_long_only,unscaled,2022-10-31,0.084398,1.689114,0.0,0.9724,14.2933
per_feature,country_composite_long_only,unscaled,2022-11-30,0.010395,1.706672,0.0,0.6433,8.6315
per_feature,country_composite_long_only,unscaled,2022-12-31,0.064662,1.81703,0.0,1.1479,16.4655
per_feature,country_composite_long_only,unscaled,2023-01-31,-0.007505,1.803392,-0.007505,0.8831,12.6863
per_feature,country_composite_long_only,unscaled,2023-02-28,0.016933,1.83393,0.0,0.7093,9.8529
per_feature,country_composite_long_only,unscaled,2023-03-31,0.035667,1.899341,0.0,1.3422,17.489
per_feature,country_composite_long_only,unscaled,2023-04-30,-0.009918,1.880504,-0.009918,1.183,15.6758
per_feature,country_composite_long_only,unscaled,2023-05-31,0.017746,1.913875,0.0,1.6711,20.6001
per_feature,country_composite_long_only,unscaled,2023-06-30,0.021643,1.955298,0.0,1.6262,19.9759
per_feature,country_composite_long_only,unscaled,2023-07-31,-0.022991,1.910343,-0.022991,1.1957,15.3922
per_feature,country_composite_long_only,unscaled,2023-08-31,0.008006,1.925637,-0.01517,1.9782,21.3887
per_feature,country_composite_long_only,unscaled,2023-09-30,-0.01504,1.896674,-0.029982,1.8406,20.3996
per_feature,country_composite_long_only,unscaled,2023-10-31,0.061947,2.014168,0.0,1.8639,18.1545
per_feature,country_composite_long_only,unscaled,2023-11-30,0.025652,2.065835,0.0,2.0126,19.6802
per_feature,country_composite_long_only,unscaled,2023-12-31,0.002222,2.070426,0.0,1.6192,13.4362
per_feature,country_composite_long_only,unscaled,2024-01-31,0.069843,2.215031,0.0,2.1482,21.1711
per_feature,country_composite_long_only,unscaled,2024-02-29,0.011846,2.24127,0.0,2.093,20.6623
per_feature,country_composite_long_only,unscaled,2024-03-31,0.013176,2.2708,0.0,1.9046,18.4132
per_feature,country_composite_long_only,unscaled,2024-04-30,-0.003918,2.261904,-0.003918,1.9984,19.0132
per_feature,country_composite_long_only,unscaled,2024-05-31,-0.022325,2.211406,-0.026156,1.465,15.006
per_feature,country_composite_long_only,unscaled,2024-06-30,0.027409,2.272019,0.0,1.5107,15.5826
per_feature,country_composite_long_only,unscaled,2024-07-31,0.007566,2.289208,0.0,1.9459,18.6383
per_feature,country_composite_long_only,unscaled,2024-08-31,0.09016,2.495602,0.0,2.2243,26.8537
per_feature,country_composite_long_only,unscaled,2024-09-30,0.000993,2.498081,0.0,2.4471,28.4571
per_feature,country_composite_long_only,unscaled,2024-10-31,0.011161,2.525961,0.0,2.1462,23.3784
per_feature,country_composite_long_only,unscaled,2024-11-30,0.004587,2.537547,0.0,1.9398,21.2719
per_feature,country_composite_long_only,unscaled,2024-12-31,0.002496,2.543882,0.0,1.943,21.2993
per_feature,country_composite_long_only,unscaled,2025-01-31,-0.015205,2.505202,-0.015205,1.307,12.7945
per_feature,country_composite_long_only,unscaled,2025-02-28,-0.000653,2.503566,-0.015848,1.1717,11.5446
per_feature,country_composite_long_only,unscaled,2025-03-31,0.014507,2.539885,-0.001571,1.1845,11.6777
per_feature,country_composite_long_only,unscaled,2025-04-30,0.050542,2.668255,0.0,1.628,17.1236
per_feature,country_composite_long_only,unscaled,2025-05-31,0.043869,2.785309,0.0,2.3555,23.7431
per_feature,country_composite_long_only,unscaled,2025-06-30,0.063726,2.962805,0.0,2.4904,27.3748
per_feature,country_composite_long_only,unscaled,2025-07-31,0.029936,3.0515,0.0,2.7215,29.6118
per_feature,country_composite_long_only,unscaled,2025-08-31,0.014898,3.09696,0.0,2.688,22.0856
per_feature,country_composite_long_only,unscaled,2025-09-30,0.014485,3.14182,0.0,2.9247,23.4348
per_feature,country_composite_long_only,unscaled,2025-10-31,-0.013122,3.100594,-0.013122,2.4332,21.0066
per_feature,country_composite_long_only,unscaled,2025-11-30,0.023696,3.174065,0.0,2.686,22.9175
per_feature,country_composite_long_only,unscaled,2025-12-31,0.040307,3.302002,0.0,3.1163,26.6986
per_feature,country_composite_long_only,scaled,2021-01-31,0.034079,1.034079,0.0,,
per_feature,country_composite_long_only,scaled,2021-02-28,0.040939,1.076413,0.0,,
per_feature,country_composite_long_only,scaled,2021-03-31,0.034354,1.113392,0.0,,
per_feature,country_composite_long_only,scaled,2021-04-30,0.036925,1.154505,0.0,,
per_feature,country_composite_long_only,scaled,2021-05-31,0.022769,1.180792,0.0,,
