variant,country,n_months,b1_base,t_b1_base,p_b1_base,b1_full,t_b1_full,p_b1_full,b2_full,t_b2_full,p_b2_full,r2_base,r2_full,corr_base_path2,entropy_ratio,t_entropy,p_entropy,missingness_excess,t_missingness,p_missingness,rc_base,t_rc_base,p_rc_base,rc_path2,t_rc_path2,p_rc_path2,rc_combined,t_rc_combined,p_rc_combined
fourier,KOR,114,0.0228899878398856,3.2807871014457635,0.0013770507595312065,-0.006353530853698181,-1.1438187083788192,0.25511611268027634,0.039737812780591034,8.047274482042715,9.350298313393068e-13,0.017581337214269563,0.029718400285909587,0.7347275045797601,,,,,,,0.1413681439475966,5.899985828023599,3.86925209650002e-08,0.18900911544458543,7.857289824227424,2.4997781622460025e-12,0.1888759814458622,7.5978878315302225,9.473755113731386e-12
fourier,KWT,114,0.021799099481590496,4.6580761040156355,8.773030717890151e-06,0.02866544161085618,5.417517332208723,3.4525181158429064e-07,-0.014054391831737708,-1.5298242092360859,0.1288548909722722,0.015659756719121974,0.04049612319034439,0.4408060339238042,,,,,,,0.07209325382411996,4.913444613191487,3.049758372730693e-06,0.07718460151790713,2.818346779289627,0.005700445041784796,0.07987754097170917,2.9654103636203946,0.0036885302818614463
fourier,MEX,114,0.012918415319343034,2.8790946385362033,0.004771303312741226,0.00661816176766425,1.1678565694040648,0.24532283922516895,0.014180333468101835,2.950005906509804,0.003863432040131398,0.012455987766645775,0.03031639362739233,0.4677122020501792,,,,,,,0.020613319913788692,1.2447207248695897,0.21580976703396182,0.04983238074245033,3.6291583436888746,0.00042850652562842484,0.050875784881850517,3.6437197249856674,0.00040738806492712776
fourier,MYS,114,0.03330100769595292,5.395840824013037,3.8006287872427436e-07,0.023223873404289636,2.889229462289017,0.00463054944358432,0.017583294469508345,1.7080909721088275,0.09036519969443146,0.014520192769034601,0.0370860989634753,0.40906663873899046,,,,,,,0.10364066949616647,6.510637156317277,2.1416932671769473e-09,0.17308847836056995,6.574731427298307,1.569510077459313e-09,0.1748095453065507,6.957852260305066,2.3884760835812813e-10
fourier,PER,114,0.04078406947886289,8.507378408514912,8.459899447643693e-14,0.0387599386844746,6.946936179763343,2.52149634505372e-10,0.00305984782412068,0.3862239726813452,0.7000570503007559,0.027298245724637387,0.04033941877927073,0.5264301270494297,,,,,,,0.08961959041074681,5.666877635645093,1.127136421974484e-07,0.07625731391179662,3.339899977568789,0.0011360902439019327,0.09274844612802242,4.5651740834561725,1.277718988057508e-05
fourier,PHL,114,0.02759163708348579,6.933956652619068,2.6892288396140884e-10,0.021780467567549314,3.808186642035307,0.00022803418705019673,0.009925773351298088,0.88856428218197,0.3761248618330866,0.018920838345208506,0.0442820402713047,0.6015605147730336,,,,,,,0.13499505193301414,9.600765897996384,2.220446049250313e-16,0.16724275706355166,5.807777931952167,5.92108675423475e-08,0.1721233686525122,6.3719406199460344,4.178161372436762e-09
fourier,POL,114,0.050150216128686226,7.0878828677947965,1.2494849599420377e-10,0.04476159503052011,5.986978681638097,2.5824336002955306e-08,0.01028944649798877,1.1895426309819306,0.23671964639380016,0.019851833149938655,0.027777352620535347,0.4005204676720957,,,,,,,0.12522246057053069,6.129461252148748,1.323855558510445e-08,0.17367856095909098,7.714639776095577,5.2089443869363095e-12,0.17924252352267753,8.314230423390153,2.327027459614328e-13
fourier,QAT,114,0.012017831397529138,0.9371588046718867,0.35067553640025917,0.017415413491303582,2.413580335959311,0.017403571729134315,-0.011533056557351262,-0.8883587333029955,0.37623490687414485,0.08676663603394617,0.14155480261665235,0.5992470531971698,,,,,,,0.15780458522057836,4.093616341001243,8.003084004370997e-05,0.1362914339236715,2.82472134570847,0.005595705994525302,0.15116105316199266,3.084441191647729,0.002563967599688022
fourier,SAU,114,0.025492980323534427,4.0084647828279465,0.00010994533497599157,0.026063238221830085,4.748701091296109,6.052894872876635e-06,-0.0014539307717735526,-0.12242527569741471,0.9027796863256761,0.034384943471613916,0.06693175566368233,0.523739589544005,,,,,,,0.14062988293631845,4.9494708737774245,2.620464197411465e-06,0.12208482405569548,2.799957240078516,0.006012718017726293,0.14199781302190528,3.3615883861597706,0.0010580455333530914
fourier,THA,114,0.03594034884656847,7.729153609071873,4.834799227637632e-12,0.031201268668041893,4.086806955149635,8.210239813011277e-05,0.007103578143098451,0.7143651175979758,0.47647453703231046,0.02187139749845612,0.043728801694986746,0.4924235534308226,,,,,,,0.16883862601280958,13.099070954056433,0.0,0.17017935075713245,7.308721069418632,4.118549945530958e-11,0.1873127756680677,8.46078411190319,1.0791367799356522e-13
fourier,TUR,114,0.02413532848128199,4.592629693321902,1.1438975211941482e-05,0.01639643500974814,2.84201432748456,0.0053203679865034825,0.013700975584351882,2.22800823110021,0.027860032763964426,0.008697282695240338,0.01390799855073764,0.5559742233634901,,,,,,,0.09626104560016485,6.842999590723138,4.21779500214825e-10,0.11655243460342554,6.97964046355652,2.1433876895571302e-10,0.11948016144629539,7.190307459385127,7.478351271572592e-11
fourier,TWN,114,0.02515860398936162,6.662351876252061,1.0241372194741416e-09,0.022040336298888092,4.832693292719569,4.274945283988529e-06,0.005998932320555166,1.1651106258227184,0.24642785319233207,0.012195420755409424,0.019858601071821205,0.5801332727905509,,,,,,,0.13761695953210346,10.726839957327782,0.0,0.1540066882953912,9.726906891867646,2.220446049250313e-16,0.16337424175158005,10.539593605683162,0.0
fourier,ZAF,114,0.03576510638647498,6.17449492095195,1.0702238650850404e-08,0.03289563668557138,4.130473983887506,6.965886138465827e-05,0.004973109825558483,0.5524514810729438,0.5817301823229961,0.01993903872794887,0.04031066180925402,0.45212868534463313,,,,,,,0.08264861651498331,5.589956869043794,1.5964067712204155e-07,0.08259278823743701,4.180803861348755,5.755712258204149e-05,0.09440574150814618,5.2442204966431785,7.398614991771524e-07
linear,ARE,114,0.02372198508107837,3.1224746729058594,0.002277874429702509,0.01767176314908563,1.9134262768651826,0.05822367313742105,0.010445894922774167,1.4884405720526428,0.1394202344001707,0.04721916552198701,0.06205302142089931,0.6765624965164888,,,,,,,0.16348842377917353,5.84381080987434,5.016067738949914e-08,0.18118224223080348,9.133437150017002,3.1086244689504383e-15,0.18390093295986654,9.22374374571589,1.9984014443252818e-15
