id,country,rebalances_held,mean_weight_when_held,time_avg_weight
328786400,IND,10,1.1328313877108493e-10,1.1328313877108493e-10
332882816,IND,10,1.131291946312137e-10,1.131291946312137e-10
333524416,ZAF,4,2.8216518557607487e-10,1.1286607423042994e-10
310213792,MYS,10,1.1276095170417942e-10,1.1276095170417942e-10
335170496,HUN,7,1.6014184980676753e-10,1.1209929486473727e-10
329341216,MYS,10,1.1206327450055393e-10,1.1206327450055393e-10
325871296,QAT,10,1.1205329873145376e-10,1.1205329873145376e-10
324354400,TWN,10,1.1196707829339552e-10,1.1196707829339552e-10
325721696,TWN,10,1.113114044008505e-10,1.113114044008505e-10
324568192,TWN,10,1.111813358894909e-10,1.111813358894909e-10
332265504,TWN,10,1.1114503461748902e-10,1.1114503461748902e-10
333996288,TWN,10,1.1112449503892901e-10,1.1112449503892901e-10
328951808,IND,9,1.230969334591824e-10,1.1078724011326416e-10
321105504,IND,8,1.384387883384963e-10,1.1075103067079704e-10
331863488,TWN,10,1.1066498255347915e-10,1.1066498255347915e-10
325675008,TWN,10,1.1042361639183464e-10,1.1042361639183464e-10
335891712,SAU,4,2.75895968938916e-10,1.1035838757556641e-10
327236704,CHN,10,1.1004208543132958e-10,1.1004208543132958e-10
335844000,SAU,4,2.7499567128244746e-10,1.0999826851297898e-10
334736800,THA,9,1.221439402223703e-10,1.0992954620013326e-10
320123808,TWN,10,1.0930658332513241e-10,1.0930658332513241e-10
334322112,IND,9,1.203648725522138e-10,1.0832838529699242e-10
321115200,IND,10,1.082915882534047e-10,1.082915882534047e-10
327173696,THA,10,1.0815106100654448e-10,1.0815106100654448e-10
328571616,CHN,10,1.0811208165793472e-10,1.0811208165793472e-10
336248992,IND,2,5.403253657215669e-10,1.0806507314431338e-10
335118816,TUR,7,1.5409166496225806e-10,1.0786416547358063e-10
334687488,IND,9,1.1948360236051996e-10,1.0753524212446796e-10
329215616,KOR,10,1.0743387485496743e-10,1.0743387485496743e-10
328914496,TWN,10,1.0736851510637668e-10,1.0736851510637668e-10
322753696,GRC,10,1.0729385494163626e-10,1.0729385494163626e-10
334132896,TWN,10,1.0724111820444844e-10,1.0724111820444844e-10
331319904,IND,10,1.0722833882564938e-10,1.0722833882564938e-10
332565216,IND,10,1.0702243908676498e-10,1.0702243908676498e-10
320684288,TWN,10,1.0694309605584127e-10,1.0694309605584127e-10
327901408,TWN,10,1.0671766917788024e-10,1.0671766917788024e-10
310841088,TWN,10,1.0663595270793897e-10,1.0663595270793897e-10
329701888,IND,10,1.0603151261950915e-10,1.0603151261950915e-10
331582592,IND,10,1.0519232005378614e-10,1.0519232005378614e-10
335474304,TWN,6,1.7481207859607453e-10,1.0488724715764472e-10
327173792,CHN,10,1.0448920404304643e-10,1.0448920404304643e-10
328506592,BRA,10,1.0448696016007723e-10,1.0448696016007723e-10
335479296,THA,6,1.7398119195460835e-10,1.0438871517276502e-10
331303808,IND,10,1.0427344000758317e-10,1.0427344000758317e-10
335427008,IND,6,1.737743781074336e-10,1.0426462686446015e-10
320391904,TWN,10,1.039069214873943e-10,1.039069214873943e-10
325815008,TWN,10,1.038610364459858e-10,1.038610364459858e-10
328470208,TWN,9,1.1494733043896132e-10,1.0345259739506518e-10
321678592,IDN,10,1.0344795126668332e-10,1.0344795126668332e-10
